age,b1,b2,c10,c3,c4,c8,dow,employment,i1,i2,i3,i4,i5,marriage-status,month,n2,n3,n4,n5,n6,school,successful_sell
49,yes,no,yes,False,old,,fri,assistant,1.1,93.994,-36.4,4.859,5191.0,divorced,may,1,940,999,-0.004833176813031576,0,4 - average amount,yes
29,yes,no,no,False,old,,thu,engineer,1.4,93.91799999999999,-42.7,4.968,5228.1,married,jul,1,700,999,0.3505962152769392,0,5 - a lot,no
35,no,no,yes,False,new,yes,thu,engineer,-1.8,93.075,-47.1,1.365,5099.1,married,apr,2,900,5,0.07131886201100021,1,5 - a decent amount,yes
35,no,no,no,unknown,new,,thu,laborer,-1.8,92.89299999999999,-46.2,1.327,5099.1,married,may,1,950,999,0.1492555218114339,0,3 - a bit more,no
56,yes,no,no,unknown,old,,thu,hobbyist,1.4,94.465,-41.8,4.8660000000000005,5228.1,married,jun,1,550,999,-1.3858876108530906,0,5 - a lot,no
41,yes,no,no,False,new,,thu,hobbyist,1.4,93.91799999999999,-42.7,4.963,5228.1,divorced,jul,1,660,999,-1.3908446093748248,0,5 - a decent amount,no
38,no,no,no,False,old,,tue,laborer,1.1,93.994,-36.4,4.857,5191.0,married,may,1,950,999,-0.39264673046714693,0,3 - a bit more,no
58,yes,no,no,unknown,old,,fri,management,1.1,93.994,-36.4,4.855,5191.0,married,may,1,940,999,0.5379583137008301,0,,no
41,no,no,no,unknown,old,,fri,laborer,1.4,94.465,-41.8,4.967,5228.1,married,jun,3,710,999,-0.3823382400168479,0,3 - a bit more,no
32,yes,no,no,False,new,,wed,assistant,-0.1,93.2,-42.0,4.12,5195.8,married,nov,3,790,999,0.23952202112313117,0,5 - a lot,no
26,yes,yes,no,False,new,,mon,laborer,1.4,93.91799999999999,-42.7,4.96,5228.1,single,jul,2,820,999,-1.46257213118149,0,3 - a bit more,no
60,no,no,no,unknown,old,,wed,assistant,1.4,94.465,-41.8,4.962,5228.1,married,jun,11,990,999,-1.8242711498346238,0,5 - a lot,no
34,no,no,no,False,old,,thu,engineer,1.4,94.465,-41.8,4.958,5228.1,married,jun,8,530,999,1.2669912258128238,0,5 - a decent amount,no
57,no,no,no,False,old,,fri,engineer,1.1,93.994,-36.4,4.857,5191.0,married,may,7,800,999,-0.37380065619225833,0,5 - a decent amount,no
42,no,no,no,False,old,,wed,laborer,1.1,93.994,-36.4,4.859,5191.0,married,may,2,820,999,-0.4985774956806971,0,2 - a little bit,no
47,yes,no,no,False,new,,thu,laborer,1.4,93.444,-36.1,4.963,5228.1,married,aug,2,500,999,-1.0444364142594218,0,2 - a little bit,no
45,yes,yes,no,False,new,,mon,assistant,1.4,93.91799999999999,-42.7,4.962,5228.1,married,jul,4,680,999,0.10196644851145374,0,4 - average amount,no
25,yes,no,no,False,new,,thu,laborer,1.4,93.91799999999999,-42.7,4.962,5228.1,single,jul,3,960,999,0.9135597629075473,0,3 - a bit more,no
59,no,no,no,unknown,new,,mon,cleaner,1.4,93.91799999999999,-42.7,4.962,5228.1,divorced,jul,3,790,999,0.2829942600702148,0,,no
38,no,no,no,False,new,,thu,engineer,-1.7,94.215,-40.3,0.846,4991.6,married,jul,2,660,999,-1.1110686233867515,0,5 - a decent amount,no
29,yes,no,no,False,new,yes,wed,customer service,-2.9,92.20100000000001,-31.4,0.879,5076.2,married,aug,2,690,4,1.0808158595645045,1,4 - average amount,no
29,yes,yes,no,False,old,,thu,assistant,-1.8,93.075,-47.1,1.41,5099.1,married,apr,3,590,999,0.5045705098012803,0,5 - a lot,no
31,no,no,yes,False,new,,fri,assistant,1.4,93.91799999999999,-42.7,4.957,5228.1,single,jul,1,640,999,0.21357435904786054,0,3 - a bit more,yes
33,no,no,no,False,old,,fri,assistant,1.1,93.994,-36.4,4.864,5191.0,married,may,1,620,999,-1.2669235343820353,0,5 - a lot,no
53,no,no,no,False,new,,thu,assistant,-1.8,92.89299999999999,-46.2,1.266,5099.1,married,may,2,830,999,-0.9092336709205876,0,4 - average amount,no
39,yes,no,no,False,old,,mon,laborer,1.4,94.465,-41.8,4.961,5228.1,married,jun,1,820,999,-0.2747551376690204,0,2 - a little bit,no
37,no,no,yes,False,old,,mon,management,1.4,94.465,-41.8,4.96,5228.1,married,jun,9,510,999,1.2025078479308824,0,5 - a lot,yes
48,yes,yes,no,False,new,,fri,laborer,-0.1,93.2,-42.0,4.021,5195.8,married,nov,1,690,999,0.3604972497964432,0,5 - a decent amount,no
28,no,yes,yes,False,new,,wed,assistant,-1.8,93.876,-40.0,0.6970000000000001,5008.7,married,may,2,780,999,-1.5416659057308222,0,4 - average amount,yes
49,yes,no,no,False,new,,fri,cleaner,1.4,93.444,-36.1,4.966,5228.1,married,aug,5,600,999,-0.8112971975773201,0,1 - almost none,no
37,no,no,no,unknown,new,,mon,management,1.4,93.444,-36.1,4.97,5228.1,married,aug,1,710,999,0.135658455827127,0,5 - a lot,no
59,no,no,no,False,new,,tue,leisure,-1.8,92.89299999999999,-46.2,1.266,5099.1,married,may,1,540,999,1.2281102416670233,0,1 - almost none,no
38,no,no,no,unknown,new,,tue,leisure,1.4,93.91799999999999,-42.7,4.961,5228.1,single,jul,2,950,999,-2.2025234404447667,0,2 - a little bit,no
32,no,no,no,False,new,,wed,engineer,1.4,93.444,-36.1,4.967,5228.1,married,aug,1,610,999,0.6386349036276096,0,5 - a decent amount,no
56,yes,yes,yes,False,new,,thu,assistant,-1.1,94.199,-37.5,0.879,4963.6,married,sep,1,960,999,-0.2030185279673899,0,3 - a bit more,yes
26,yes,yes,no,unknown,old,,thu,cleaner,1.4,93.91799999999999,-42.7,4.963,5228.1,single,jul,1,620,999,0.1798654396577136,0,4 - average amount,no
37,yes,no,no,False,new,,wed,hobbyist,1.4,93.91799999999999,-42.7,4.962,5228.1,divorced,jul,1,620,999,-0.9795271528745988,0,5 - a lot,no
30,no,no,no,unknown,old,,wed,customer service,1.1,93.994,-36.4,4.859,5191.0,married,may,1,850,999,1.3398502495367193,0,4 - average amount,no
58,yes,no,no,False,new,,thu,assistant,1.4,93.444,-36.1,4.968,5228.1,married,aug,1,740,999,0.028592646838937443,0,4 - average amount,no
29,yes,no,no,False,old,,tue,laborer,1.4,94.465,-41.8,4.864,5228.1,single,jun,2,940,999,0.4059705951232024,0,4 - average amount,no
59,no,no,no,unknown,new,,mon,leisure,1.4,93.91799999999999,-42.7,4.96,5228.1,married,jul,4,510,999,0.8763538861864361,0,1 - almost none,no
31,no,no,no,False,new,,wed,none,1.4,93.444,-36.1,4.9639999999999995,5228.1,married,aug,5,920,999,-1.3422464178230489,0,5 - a lot,no
44,no,no,no,False,old,,wed,assistant,1.4,94.465,-41.8,4.962,5228.1,single,jun,1,840,999,-0.15866010498012578,0,4 - average amount,no
54,yes,no,no,unknown,new,,tue,leisure,-0.1,93.2,-42.0,4.1530000000000005,5195.8,married,nov,3,580,999,-0.3808419196484192,0,4 - average amount,no
53,no,no,no,False,new,,fri,laborer,-0.1,93.2,-42.0,4.021,5195.8,married,nov,2,970,999,-0.5250947980948387,0,3 - a bit more,no
33,no,no,yes,False,new,,fri,laborer,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,married,may,1,500,999,-1.838860458011406,0,3 - a bit more,yes
26,yes,no,no,False,old,,tue,self-employed,1.4,94.465,-41.8,4.864,5228.1,married,jun,1,570,999,1.8155464263769088,0,5 - a lot,no
55,yes,no,no,False,new,,thu,laborer,-0.1,93.2,-42.0,4.0760000000000005,5195.8,divorced,nov,2,590,999,-0.5867984030444579,0,3 - a bit more,no
55,yes,no,no,False,new,,thu,engineer,1.4,93.444,-36.1,4.963,5228.1,married,aug,2,600,999,-0.020553966220599237,0,5 - a decent amount,no
56,no,no,yes,False,new,,tue,self-employed,-1.8,93.075,-47.1,1.405,5099.1,married,apr,2,830,999,-2.521360833567834,0,5 - a lot,yes
57,no,no,no,False,new,,wed,engineer,-1.8,93.075,-47.1,1.415,5099.1,married,apr,1,880,999,-0.3755074607277041,0,4 - average amount,no
33,no,no,no,False,new,,wed,laborer,-1.8,92.89299999999999,-46.2,1.281,5099.1,married,may,1,840,999,-0.8502001046817119,0,3 - a bit more,no
35,yes,no,no,False,new,,wed,assistant,-1.8,92.89299999999999,-46.2,1.27,5099.1,single,may,2,560,999,-0.4113870545829745,0,5 - a lot,no
38,no,no,no,False,old,,mon,engineer,1.1,93.994,-36.4,4.857,5191.0,married,may,4,520,999,0.014697196763361408,0,5 - a decent amount,no
36,yes,no,no,unknown,old,,tue,none,1.1,93.994,-36.4,4.857,5191.0,single,may,1,780,999,0.45586975590702333,0,1 - almost none,no
38,yes,no,no,False,new,,mon,assistant,1.4,93.444,-36.1,4.965,5228.1,married,aug,1,720,999,-0.7024877136930587,0,5 - a lot,no
64,yes,no,no,False,new,,thu,none,-3.4,92.649,-30.1,0.7140000000000001,5017.5,married,nov,1,520,999,1.2890729802369785,0,1 - almost none,no
36,no,no,no,False,old,,thu,assistant,1.4,94.465,-41.8,4.8660000000000005,5228.1,married,jun,4,910,999,1.6841258670661263,0,4 - average amount,no
40,yes,no,no,False,old,,tue,laborer,1.4,93.91799999999999,-42.7,4.955,5228.1,married,jul,2,700,999,-0.8525730769695716,0,3 - a bit more,no
42,no,yes,no,False,new,,thu,engineer,1.4,93.444,-36.1,4.963,5228.1,married,aug,1,600,999,-0.058002171322146724,0,5 - a lot,no
42,yes,no,no,False,new,,mon,assistant,-1.8,92.89299999999999,-46.2,1.354,5099.1,married,may,5,540,999,-0.5105381590165119,0,5 - a lot,no
34,no,no,no,False,new,,thu,engineer,-2.9,92.963,-40.8,1.26,5076.2,married,jun,1,670,999,-0.26108694233376384,0,5 - a decent amount,no
39,yes,yes,no,False,new,,fri,cleaner,1.4,93.444,-36.1,4.9639999999999995,5228.1,married,aug,1,630,999,1.134790348508062,0,1 - almost none,no
45,no,no,no,False,old,,fri,assistant,1.4,93.444,-36.1,4.9639999999999995,5228.1,married,aug,5,560,999,-1.6059399838450321,0,,no
32,yes,no,no,False,new,,thu,engineer,1.4,93.444,-36.1,4.962,5228.1,married,aug,7,580,999,-0.07410528090676716,0,5 - a decent amount,no
38,no,no,no,False,old,,fri,customer service,1.1,93.994,-36.4,4.864,5191.0,married,may,3,970,999,-0.6458082157470145,0,4 - average amount,no
54,no,no,no,unknown,old,,wed,management,1.1,93.994,-36.4,4.859,5191.0,married,may,1,620,999,-0.008728578028089384,0,5 - a lot,no
64,no,no,yes,False,new,,thu,cleaner,-3.0,92.713,-33.0,0.7140000000000001,5023.5,married,dec,1,770,999,-0.38295374440803337,0,1 - almost none,yes
29,no,no,no,False,new,,tue,management,1.4,93.444,-36.1,4.963,5228.1,single,aug,1,920,999,-0.04669431709406493,0,5 - a lot,no
44,no,yes,no,unknown,new,,wed,assistant,1.4,93.444,-36.1,4.965,5228.1,married,aug,1,660,999,0.026535861758514117,0,5 - a lot,no
32,yes,no,no,False,new,,wed,hobbyist,-0.1,93.2,-42.0,4.12,5195.8,married,nov,1,600,999,-0.8864516282706202,0,1 - almost none,no
43,yes,no,no,False,old,,tue,engineer,1.1,93.994,-36.4,4.857,5191.0,married,may,1,880,999,-0.8015041620323491,0,5 - a decent amount,no
47,no,yes,no,False,old,,tue,assistant,1.4,94.465,-41.8,4.961,5228.1,married,jun,1,810,999,-0.8196626513741038,0,5 - a lot,no
26,yes,no,yes,False,new,yes,thu,none,-1.7,94.027,-38.3,0.904,4991.6,single,aug,1,500,3,0.3986439097629148,3,5 - a lot,yes
37,no,no,no,False,old,,wed,engineer,1.4,94.465,-41.8,4.962,5228.1,single,jun,3,870,999,-0.14369824113492718,0,5 - a lot,no
28,yes,no,yes,False,new,yes,thu,customer service,-1.7,94.215,-40.3,0.846,4991.6,single,jul,1,700,6,-0.9922809384161749,1,4 - average amount,yes
32,no,no,no,False,old,,wed,management,1.1,93.994,-36.4,4.8580000000000005,5191.0,single,may,1,900,999,-1.2477487543843135,0,5 - a lot,no
34,yes,no,no,False,old,,thu,management,1.1,93.994,-36.4,4.86,5191.0,single,may,1,680,999,-0.3417758956776649,0,3 - a bit more,no
33,yes,no,no,False,new,no,mon,assistant,-3.4,92.431,-26.9,0.731,5017.5,single,oct,2,700,6,-0.541446571392943,2,4 - average amount,no
46,yes,no,no,unknown,new,,wed,cleaner,-1.8,92.89299999999999,-46.2,1.281,5099.1,married,may,2,520,999,0.5938530526281927,0,1 - almost none,no
41,yes,no,no,False,new,,thu,management,-0.1,93.2,-42.0,4.0760000000000005,5195.8,divorced,nov,1,890,999,-0.16149072630176986,0,2 - a little bit,no
23,no,no,no,False,old,,wed,customer service,1.1,93.994,-36.4,4.859,5191.0,single,may,1,730,999,-1.1865024433983455,0,4 - average amount,no
53,yes,no,no,unknown,old,,mon,customer service,1.4,94.465,-41.8,4.865,5228.1,married,jun,2,920,999,-0.6310294051025521,0,4 - average amount,no
47,no,yes,no,False,new,,wed,assistant,1.4,93.444,-36.1,4.9639999999999995,5228.1,divorced,aug,6,980,999,-0.4710431781913844,0,5 - a lot,no
36,no,no,no,False,new,no,fri,assistant,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,married,may,1,660,999,0.1647629546719495,1,3 - a bit more,no
60,no,no,no,False,new,,wed,leisure,1.4,93.444,-36.1,4.9639999999999995,5228.1,married,aug,2,930,999,0.024088322889772893,0,5 - a lot,no
36,yes,yes,yes,False,new,yes,thu,assistant,-1.8,93.876,-40.0,0.6990000000000001,5008.7,married,may,1,560,6,-0.12570079840002918,2,5 - a lot,yes
44,no,no,no,False,new,,tue,unknown,-1.8,93.075,-47.1,1.405,5099.1,divorced,apr,1,600,999,-0.7084037032009705,0,,no
32,yes,no,no,False,new,,wed,management,-1.8,92.89299999999999,-46.2,1.281,5099.1,married,may,2,700,999,-1.5459903304287026,0,5 - a lot,no
36,yes,no,no,unknown,new,,thu,laborer,1.4,93.91799999999999,-42.7,4.958,5228.1,married,jul,3,790,999,-1.0831725254696365,0,3 - a bit more,no
37,no,no,no,False,new,,thu,self-employed,-1.8,92.89299999999999,-46.2,1.327,5099.1,married,may,1,940,999,0.15507069330683707,0,1 - almost none,no
34,no,no,no,False,old,,thu,customer service,1.1,93.994,-36.4,4.86,5191.0,married,may,4,900,999,0.18499025071505815,0,4 - average amount,no
41,yes,no,no,False,new,yes,fri,engineer,-0.1,93.2,-42.0,4.021,5195.8,married,nov,5,590,5,0.12721113471414935,1,5 - a decent amount,no
32,yes,no,no,False,new,,wed,customer service,1.4,93.91799999999999,-42.7,4.963,5228.1,single,jul,20,680,999,0.6146563080030677,0,3 - a bit more,no
57,yes,yes,no,False,new,,tue,engineer,1.4,93.444,-36.1,4.965,5228.1,single,aug,4,850,999,-2.5093614191468756,0,5 - a decent amount,no
25,yes,no,no,False,old,,wed,laborer,1.1,93.994,-36.4,4.857,5191.0,married,may,1,840,999,0.82752429926729,0,3 - a bit more,no
49,yes,no,no,unknown,old,,thu,laborer,1.1,93.994,-36.4,4.855,5191.0,married,may,1,790,999,0.2386464058266401,0,1 - almost none,no
30,no,no,no,False,new,,tue,assistant,1.4,93.444,-36.1,4.963,5228.1,single,aug,2,750,999,-0.05351565543708932,0,5 - a lot,no
27,no,no,no,unknown,old,,wed,laborer,1.1,93.994,-36.4,4.8580000000000005,5191.0,married,may,2,600,999,0.37100952308479174,0,3 - a bit more,no
37,no,no,no,False,new,,thu,laborer,-3.4,92.431,-26.9,0.74,5017.5,married,oct,5,950,999,1.6713177968520931,0,2 - a little bit,no
34,yes,yes,no,unknown,old,,mon,laborer,1.1,93.994,-36.4,4.8580000000000005,5191.0,married,may,3,510,999,-0.36510236496903314,0,3 - a bit more,no
31,yes,no,no,False,old,,wed,customer service,1.4,94.465,-41.8,4.959,5228.1,married,jun,3,970,999,-1.685136916399544,0,4 - average amount,no
29,yes,no,no,False,new,no,mon,assistant,-3.0,92.713,-33.0,0.7090000000000001,5023.5,married,dec,2,680,999,0.304640121593847,1,5 - a lot,no
31,yes,no,no,False,new,,fri,management,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,married,may,2,500,999,1.5514145045640906,0,5 - a lot,no
34,no,no,no,unknown,old,,fri,engineer,1.4,93.444,-36.1,4.966,5228.1,single,aug,2,660,999,0.11489693628418655,0,4 - average amount,no
30,no,no,no,False,new,,tue,self-employed,1.4,93.444,-36.1,4.963,5228.1,single,aug,1,810,999,-0.4465817730408678,0,5 - a lot,no
36,no,no,no,False,old,,fri,laborer,1.1,93.994,-36.4,4.855,5191.0,single,may,1,960,999,-0.05987529173544142,0,1 - almost none,no
45,yes,no,no,False,old,,fri,management,1.4,94.465,-41.8,4.959,5228.1,single,jun,2,850,999,0.8964955764595518,0,3 - a bit more,no
43,no,no,no,False,new,,fri,laborer,1.4,93.91799999999999,-42.7,4.957,5228.1,married,jul,1,930,999,-0.6434560889047017,0,3 - a bit more,no
42,no,no,yes,False,new,yes,wed,customer service,-3.0,92.713,-33.0,0.715,5023.5,married,dec,1,910,6,0.36834297933859833,1,5 - a lot,yes
45,no,no,no,False,new,,tue,management,-0.1,93.2,-42.0,4.1530000000000005,5195.8,married,nov,2,520,999,0.1218149185709879,0,5 - a lot,no
55,no,no,no,False,new,,mon,hobbyist,-3.4,92.431,-26.9,0.7390000000000001,5017.5,married,oct,1,920,999,-1.7172696016714808,0,5 - a decent amount,no
40,yes,no,no,unknown,old,,fri,laborer,1.4,94.465,-41.8,4.959,5228.1,single,jun,7,970,999,1.5519652250051785,0,,no
36,yes,no,no,False,old,,thu,customer service,1.1,93.994,-36.4,4.855,5191.0,married,may,1,670,999,0.1580723722083256,0,4 - average amount,no
50,yes,no,no,False,new,,mon,laborer,-3.4,92.649,-30.1,0.7140000000000001,5017.5,married,nov,1,940,999,-0.07065465173048,0,3 - a bit more,no
31,yes,no,no,False,new,,thu,management,-1.8,92.89299999999999,-46.2,1.266,5099.1,single,may,2,660,999,0.5646914011781907,0,5 - a lot,no
38,no,no,no,unknown,new,,fri,laborer,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,single,may,1,880,999,0.22836745728303,0,2 - a little bit,no
25,yes,no,no,False,old,,thu,engineer,1.1,93.994,-36.4,4.86,5191.0,single,may,8,810,999,0.5733167427940261,0,5 - a lot,no
31,no,no,no,False,new,,thu,engineer,1.4,93.444,-36.1,4.9639999999999995,5228.1,single,aug,1,650,999,-0.5874477511167393,0,5 - a decent amount,no
26,yes,no,yes,False,new,yes,tue,engineer,-2.9,92.963,-40.8,1.262,5076.2,single,jun,2,990,3,0.4058581377208974,1,5 - a decent amount,yes
55,yes,yes,no,False,new,,mon,laborer,1.4,93.444,-36.1,4.965,5228.1,married,aug,4,570,999,1.048665970488651,0,2 - a little bit,no
50,yes,no,no,False,new,,fri,assistant,1.4,93.91799999999999,-42.7,4.957,5228.1,divorced,jul,4,840,999,1.7056728924639586,0,4 - average amount,no
58,yes,no,no,unknown,old,,tue,assistant,1.1,93.994,-36.4,4.857,5191.0,divorced,may,1,880,999,-0.9499148748966417,0,5 - a lot,no
37,no,yes,no,False,new,,tue,customer service,1.4,93.91799999999999,-42.7,4.961,5228.1,married,jul,3,560,999,1.300631072218057,0,4 - average amount,no
47,yes,yes,no,False,new,,mon,laborer,1.4,93.91799999999999,-42.7,4.962,5228.1,married,jul,4,880,999,-1.007870528337087,0,5 - a decent amount,no
25,yes,no,yes,False,new,yes,wed,none,-1.8,93.369,-34.8,0.6509999999999999,5008.7,married,mar,2,560,6,-1.1435373688241526,1,4 - average amount,yes
49,yes,no,yes,unknown,new,,thu,laborer,1.4,93.444,-36.1,4.963,5228.1,married,aug,3,790,999,0.08509973714481084,0,3 - a bit more,yes
43,yes,no,no,False,old,,mon,engineer,1.4,94.465,-41.8,4.865,5228.1,single,jun,3,930,999,-0.8139671854511655,0,5 - a decent amount,no
24,yes,yes,no,False,old,,thu,assistant,1.4,93.91799999999999,-42.7,4.966,5228.1,single,jul,1,570,999,-1.5669324849037651,0,4 - average amount,no
36,yes,no,no,False,new,,tue,engineer,1.4,93.444,-36.1,4.963,5228.1,married,aug,1,830,999,-0.6826929034545173,0,5 - a lot,no
39,no,yes,no,False,new,,fri,management,-1.8,93.075,-47.1,1.405,5099.1,married,apr,2,510,999,1.7336113462453049,0,5 - a lot,no
48,no,no,no,unknown,old,,fri,self-employed,1.4,94.465,-41.8,4.967,5228.1,married,jun,4,870,999,-0.3250611685201755,0,3 - a bit more,no
26,no,no,no,False,new,,fri,student,-2.9,92.20100000000001,-31.4,0.825,5076.2,single,aug,1,960,999,-0.05548721551528139,0,4 - average amount,no
33,yes,no,yes,False,new,,thu,assistant,-1.1,94.199,-37.5,0.879,4963.6,married,sep,1,830,999,1.0239089988667798,0,4 - average amount,yes
50,no,no,no,False,old,,tue,laborer,1.4,94.465,-41.8,4.864,5228.1,divorced,jun,2,780,999,-1.1223740532248494,0,3 - a bit more,no
29,yes,yes,yes,False,new,yes,thu,student,-1.1,94.76700000000001,-50.8,1.05,4963.6,single,nov,1,770,3,0.3925380939050389,3,4 - average amount,yes
48,yes,no,no,False,old,,thu,engineer,1.1,93.994,-36.4,4.855,5191.0,married,may,2,690,999,0.44908328114100654,0,5 - a decent amount,no
39,no,no,no,False,new,,thu,management,-2.9,92.20100000000001,-31.4,0.873,5076.2,married,aug,1,970,999,-3.1946262348371097,0,5 - a lot,no
26,yes,no,no,False,new,,thu,laborer,-1.8,93.075,-47.1,1.41,5099.1,married,apr,3,690,999,0.3418137064180507,0,3 - a bit more,no
28,yes,no,no,False,old,,tue,laborer,1.1,93.994,-36.4,4.856,5191.0,single,may,1,760,999,-2.0144529397232405,0,3 - a bit more,no
59,yes,no,no,unknown,new,,tue,leisure,1.4,93.91799999999999,-42.7,4.961,5228.1,divorced,jul,1,920,999,0.6646253883310879,0,5 - a lot,no
33,-1,,no,unknown,new,,wed,engineer,1.4,93.444,-36.1,4.965,5228.1,single,aug,1,940,999,1.5892951658388896,0,5 - a lot,no
29,yes,no,no,unknown,new,,mon,engineer,1.4,93.444,-36.1,4.965,5228.1,married,aug,2,680,999,-0.5720321987273141,0,5 - a lot,no
39,no,no,no,False,old,,tue,none,1.4,94.465,-41.8,4.961,5228.1,married,jun,2,670,999,-0.34923888756973354,0,5 - a lot,no
36,yes,no,no,False,old,,wed,engineer,1.4,94.465,-41.8,4.959,5228.1,married,jun,2,890,999,0.9363690919238504,0,4 - average amount,no
27,no,yes,no,False,new,,tue,student,-1.1,94.76700000000001,-50.8,1.0490000000000002,4963.6,single,nov,1,510,999,0.09788251752715627,0,4 - average amount,no
31,yes,yes,no,False,new,,fri,assistant,1.4,93.91799999999999,-42.7,4.957,5228.1,single,jul,1,520,999,2.145044961241354,0,5 - a lot,no
27,yes,no,no,False,new,,thu,assistant,1.4,93.91799999999999,-42.7,4.963,5228.1,single,jul,1,840,999,1.4494525438669508,0,4 - average amount,no
56,no,yes,no,unknown,new,,thu,engineer,1.4,93.444,-36.1,4.968,5228.1,married,aug,1,750,999,1.5866698315155028,0,5 - a decent amount,no
47,yes,no,no,unknown,old,,tue,laborer,1.4,94.465,-41.8,4.961,5228.1,married,jun,1,610,999,-1.5131020260816852,0,3 - a bit more,no
38,no,no,no,False,new,,fri,engineer,1.4,93.91799999999999,-42.7,4.962,5228.1,single,jul,2,880,999,1.268439929997496,0,,no
55,yes,no,no,False,new,,mon,laborer,-0.1,93.2,-42.0,4.191,5195.8,married,nov,3,590,999,-0.4945871905385617,0,3 - a bit more,no
50,no,no,no,False,new,,mon,engineer,1.4,93.444,-36.1,4.965,5228.1,divorced,aug,2,520,999,1.1877394105193626,0,5 - a decent amount,no
51,yes,no,no,False,new,,thu,assistant,1.4,93.444,-36.1,4.963,5228.1,married,aug,1,590,999,2.9584051453829026,0,5 - a lot,no
57,no,no,no,False,old,,thu,leisure,1.4,94.465,-41.8,4.8660000000000005,5228.1,single,jun,1,550,999,0.22394039172855829,0,5 - a decent amount,no
30,yes,no,no,unknown,old,,wed,customer service,1.1,93.994,-36.4,4.856,5191.0,married,may,1,810,999,0.6834979254997077,0,4 - average amount,no
39,yes,no,no,False,new,,mon,self-employed,-1.8,92.89299999999999,-46.2,1.244,5099.1,married,may,6,620,999,-0.5201825911227106,0,4 - average amount,no
49,yes,yes,no,False,new,,tue,assistant,1.4,93.444,-36.1,4.963,5228.1,married,aug,4,860,999,0.3302792144200853,0,4 - average amount,no
48,no,no,no,False,new,,fri,assistant,-0.1,93.2,-42.0,4.021,5195.8,divorced,nov,1,550,999,-0.07531055502779638,0,4 - average amount,no
36,no,no,no,False,old,,fri,customer service,1.1,93.994,-36.4,4.855,5191.0,divorced,may,1,530,999,0.43141841788721136,0,5 - a lot,no
31,yes,no,no,False,new,,thu,customer service,-0.1,93.2,-42.0,4.0760000000000005,5195.8,single,nov,2,860,999,-0.8774776027182045,0,4 - average amount,no
36,no,no,no,False,new,,tue,laborer,-1.8,92.89299999999999,-46.2,1.344,5099.1,married,may,1,630,999,-0.5204319488936471,0,3 - a bit more,no
54,yes,yes,yes,False,old,,tue,leisure,1.4,93.91799999999999,-42.7,4.961,5228.1,married,jul,3,650,999,-0.28522182680547875,0,1 - almost none,yes
45,no,no,no,unknown,old,,tue,laborer,1.4,93.91799999999999,-42.7,4.961,5228.1,married,jul,3,850,999,-0.6126005713411515,0,1 - almost none,no
43,yes,no,yes,False,new,no,tue,laborer,-1.8,92.89299999999999,-46.2,1.291,5099.1,married,may,1,720,999,0.7884072477450129,1,1 - almost none,yes
34,yes,no,no,False,new,yes,fri,management,-3.4,92.431,-26.9,0.7390000000000001,5017.5,married,oct,1,900,2,1.5304402083110407,1,5 - a lot,no
43,yes,no,no,False,new,,thu,engineer,1.4,93.91799999999999,-42.7,4.958,5228.1,single,jul,1,950,999,0.30763852896797456,0,5 - a lot,no
33,yes,no,no,False,new,,wed,management,1.4,93.444,-36.1,4.9639999999999995,5228.1,married,aug,3,510,999,-0.5857044077921114,0,5 - a lot,no
48,yes,no,no,False,new,,thu,engineer,-1.1,94.601,-49.5,0.987,4963.6,married,oct,1,960,999,-1.0676314191263871,0,5 - a decent amount,no
30,no,no,no,False,old,no,fri,hobbyist,-0.1,93.2,-42.0,4.021,5195.8,divorced,nov,3,840,999,1.5438957769177724,1,4 - average amount,no
59,yes,no,no,False,new,no,tue,customer service,-1.8,93.075,-47.1,1.453,5099.1,married,apr,3,750,999,0.2610866687679287,1,4 - average amount,no
54,yes,no,no,False,new,,mon,management,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,married,may,1,590,999,-0.46263502460567946,0,2 - a little bit,no
41,no,no,yes,False,new,yes,fri,management,-1.1,94.199,-37.5,0.879,4963.6,divorced,sep,5,620,3,1.2926062976872232,3,5 - a lot,yes
47,yes,no,no,False,old,,thu,engineer,1.1,93.994,-36.4,4.855,5191.0,married,may,3,920,999,-0.7632880504974718,0,5 - a decent amount,no
33,no,no,yes,False,new,,wed,assistant,-1.8,93.075,-47.1,1.415,5099.1,married,apr,1,970,999,-0.5408887922757278,0,5 - a lot,yes
55,yes,yes,no,False,new,,thu,assistant,-0.1,93.2,-42.0,4.0760000000000005,5195.8,married,nov,3,580,999,-0.3499335491029328,0,,no
31,no,no,no,False,new,,thu,hobbyist,-0.1,93.2,-42.0,4.0760000000000005,5195.8,single,nov,1,600,999,1.7096783936416597,0,5 - a lot,no
46,yes,no,yes,False,new,,thu,assistant,-1.8,93.075,-47.1,1.365,5099.1,married,apr,1,600,999,-1.1623910238518145,0,4 - average amount,yes
44,yes,no,no,unknown,new,,wed,none,1.4,93.91799999999999,-42.7,4.962,5228.1,married,jul,1,600,999,0.19025911541304033,0,3 - a bit more,no
